index,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Count,Global_Sales
1268,2002.0,1.0,0.43,0.0,0.06,81.0,18.0,23.0,1.49
1287,2004.0,1.08,0.2,0.0,0.2,85.0,43.0,25.0,1.48
6323,2015.0,0.16,0.09,0.0,0.02,60.0,26.0,77.0,0.27
10085,2003.0,0.08,0.02,0.0,0.0,67.0,17.0,6.0,0.11
3430,2012.0,0.39,0.13,0.02,0.04,77.0,56.0,124.0,0.58
5982,2009.0,0.11,0.07,0.07,0.03,64.0,27.0,15.0,0.29
7457,2000.0,0.12,0.08,0.0,0.01,28.0,7.0,17.0,0.21
4762,2003.0,0.31,0.08,0.0,0.01,71.0,16.0,9.0,0.4
11249,2008.0,0.0,0.07,0.0,0.01,75.0,10.0,19.0,0.09
13414,2016.0,0.02,0.02,0.0,0.0,87.0,17.0,40.0,0.05
9385,2009.0,0.07,0.03,0.02,0.01,50.0,31.0,15.0,0.13
5417,2009.0,0.14,0.03,0.15,0.02,62.0,22.0,26.0,0.34
9490,2003.0,0.1,0.03,0.0,0.0,62.0,8.0,12.0,0.13
2328,2004.0,0.42,0.16,0.3,0.02,85.0,38.0,132.0,0.89
10050,2008.0,0.11,0.0,0.0,0.01,67.0,14.0,28.0,0.11
1772,2007.0,0.0,1.12,0.0,0.03,92.0,40.0,2360.0,1.15
7263,2014.0,0.14,0.06,0.0,0.02,62.0,11.0,44.0,0.22
1724,2009.0,0.53,0.16,0.42,0.06,62.0,22.0,36.0,1.17
11806,2004.0,0.0,0.06,0.0,0.01,82.0,31.0,407.0,0.07
5191,2002.0,0.26,0.1,0.0,0.01,72.0,7.0,18.0,0.36
3834,2005.0,0.26,0.2,0.0,0.07,86.0,61.0,51.0,0.52
8848,2007.0,0.12,0.02,0.0,0.02,47.0,26.0,10.0,0.15
3845,2015.0,0.18,0.25,0.0,0.08,61.0,33.0,78.0,0.52
2890,2007.0,0.18,0.07,0.41,0.04,59.0,31.0,49.0,0.71
664,2011.0,1.48,0.69,0.0,0.2,71.0,75.0,627.0,2.37
9881,2003.0,0.06,0.05,0.0,0.02,65.0,33.0,7.0,0.12
3771,2016.0,0.25,0.24,0.0,0.04,91.0,62.0,4052.0,0.53
2401,2002.0,0.48,0.37,0.0,0.02,65.0,14.0,17.0,0.87
3469,2002.0,0.28,0.22,0.0,0.07,78.0,33.0,25.0,0.58
529,2014.0,1.28,0.98,0.07,0.46,80.0,90.0,2944.0,2.79
8194,2009.0,0.14,0.02,0.01,0.01,56.0,46.0,55.0,0.18
3969,2011.0,0.25,0.2,0.0,0.05,72.0,56.0,96.0,0.5
14669,2003.0,0.02,0.01,0.0,0.0,54.0,5.0,5.0,0.03
6588,2006.0,0.12,0.1,0.0,0.03,56.0,12.0,17.0,0.25
2327,2004.0,0.46,0.17,0.24,0.02,84.0,16.0,58.0,0.89
3139,2014.0,0.38,0.2,0.0,0.06,50.0,5.0,65.0,0.64
7468,2002.0,0.15,0.04,0.0,0.01,80.0,12.0,12.0,0.21
5820,2000.0,0.15,0.12,0.0,0.04,54.0,15.0,8.0,0.31
11166,2010.0,0.06,0.0,0.02,0.01,75.0,10.0,7.0,0.09
4490,2014.0,0.15,0.14,0.09,0.06,73.0,26.0,100.0,0.43
5150,2012.0,0.25,0.09,0.0,0.03,73.0,42.0,109.0,0.37
9782,2011.0,0.07,0.03,0.0,0.02,47.0,17.0,4.0,0.12
9903,2012.0,0.06,0.04,0.0,0.01,50.0,10.0,25.0,0.12
4202,2004.0,0.23,0.18,0.0,0.06,62.0,19.0,21.0,0.47
14403,2014.0,0.0,0.03,0.0,0.0,80.0,12.0,97.0,0.03
4497,2010.0,0.22,0.09,0.07,0.04,45.0,31.0,148.0,0.43
1885,2002.0,0.53,0.42,0.0,0.14,65.0,32.0,33.0,1.09
2313,2013.0,0.42,0.36,0.04,0.07,61.0,4.0,11.0,0.9
2480,2007.0,0.32,0.32,0.05,0.14,60.0,52.0,21.0,0.83
6973,2013.0,0.0,0.0,0.23,0.0,64.0,35.0,25.0,0.23
10700,2005.0,0.07,0.02,0.0,0.0,46.0,17.0,10.0,0.1
5268,2009.0,0.0,0.26,0.0,0.09,69.0,10.0,7.0,0.35
2772,2002.0,0.59,0.12,0.0,0.03,83.0,29.0,24.0,0.74
4896,2004.0,0.3,0.08,0.0,0.01,69.0,30.0,9.0,0.39
11246,2014.0,0.0,0.07,0.0,0.01,74.0,40.0,128.0,0.09
12628,2005.0,0.03,0.02,0.0,0.01,60.0,36.0,14.0,0.06
11223,2015.0,0.03,0.05,0.0,0.01,20.0,4.0,30.0,0.09
3575,2005.0,0.39,0.15,0.0,0.02,80.0,49.0,29.0,0.56
9176,2006.0,0.1,0.03,0.01,0.01,73.0,57.0,52.0,0.14
9447,2007.0,0.12,0.0,0.0,0.01,63.0,37.0,4.0,0.13
7724,2006.0,0.18,0.0,0.0,0.02,51.0,14.0,15.0,0.19
7319,2006.0,0.2,0.0,0.0,0.02,82.0,22.0,12.0,0.21
2669,2009.0,0.37,0.19,0.11,0.1,57.0,26.0,58.0,0.77
15727,2003.0,0.0,0.02,0.0,0.0,79.0,22.0,29.0,0.02
3541,2008.0,0.08,0.36,0.0,0.12,75.0,36.0,20.0,0.57
6307,2012.0,0.07,0.17,0.0,0.02,64.0,33.0,22.0,0.27
2846,2009.0,0.66,0.0,0.0,0.06,90.0,27.0,61.0,0.72
4358,2016.0,0.02,0.27,0.11,0.05,85.0,61.0,478.0,0.45
3423,2008.0,0.3,0.22,0.0,0.06,44.0,14.0,8.0,0.59
3565,2001.0,0.31,0.21,0.0,0.04,65.0,10.0,8.0,0.56
963,2009.0,0.97,0.33,0.35,0.17,89.0,81.0,1441.0,1.82
6304,2004.0,0.18,0.08,0.0,0.01,87.0,69.0,33.0,0.27
3105,2003.0,0.47,0.17,0.0,0.01,89.0,34.0,97.0,0.65
7021,2005.0,0.21,0.01,0.0,0.02,81.0,33.0,31.0,0.23
3858,2015.0,0.22,0.13,0.12,0.04,73.0,72.0,227.0,0.52
2687,2014.0,0.32,0.28,0.1,0.06,91.0,80.0,1217.0,0.76
6757,2015.0,0.1,0.11,0.0,0.04,63.0,32.0,60.0,0.25
70,2007.0,5.93,2.36,0.13,0.9,94.0,70.0,1320.0,9.31
391,2004.0,1.75,1.2,0.02,0.43,80.0,50.0,106.0,3.41
6963,2005.0,0.2,0.01,0.0,0.02,68.0,15.0,6.0,0.23
4008,2011.0,0.19,0.15,0.12,0.03,75.0,59.0,56.0,0.49
13292,2006.0,0.04,0.0,0.0,0.0,57.0,28.0,8.0,0.05
9775,2009.0,0.05,0.0,0.06,0.01,63.0,27.0,13.0,0.12
2337,2001.0,0.44,0.34,0.0,0.11,85.0,16.0,6.0,0.89
5687,2002.0,0.22,0.08,0.0,0.01,80.0,31.0,96.0,0.32
8910,2003.0,0.07,0.06,0.0,0.02,35.0,15.0,23.0,0.15
4705,2007.0,0.37,0.01,0.0,0.03,63.0,8.0,4.0,0.41
548,2009.0,1.2,0.97,0.17,0.42,79.0,63.0,211.0,2.75
1102,2004.0,0.81,0.63,0.0,0.21,83.0,44.0,19.0,1.66
14857,2003.0,0.0,0.02,0.0,0.0,86.0,46.0,802.0,0.03
3488,2011.0,0.35,0.18,0.0,0.05,76.0,4.0,6.0,0.57
834,2005.0,0.71,1.02,0.0,0.31,82.0,41.0,68.0,2.04
3636,2001.0,0.21,0.16,0.12,0.05,67.0,19.0,19.0,0.55
2541,2009.0,0.12,0.58,0.03,0.08,78.0,34.0,29.0,0.81
7694,2004.0,0.15,0.04,0.0,0.01,83.0,31.0,20.0,0.2
7231,2000.0,0.0,0.0,0.22,0.0,80.0,17.0,24.0,0.22
9810,2007.0,0.11,0.0,0.0,0.01,28.0,18.0,8.0,0.12
2952,2003.0,0.53,0.14,0.0,0.02,65.0,16.0,15.0,0.69
10721,2004.0,0.05,0.04,0.0,0.01,42.0,19.0,18.0,0.1
2865,2012.0,0.27,0.36,0.0,0.08,89.0,57.0,2235.0,0.71
5058,2014.0,0.17,0.14,0.04,0.03,68.0,21.0,106.0,0.38
12717,2007.0,0.03,0.02,0.0,0.01,69.0,20.0,41.0,0.06
10758,2009.0,0.06,0.0,0.03,0.0,63.0,27.0,10.0,0.1
5380,2006.0,0.28,0.01,0.03,0.03,80.0,49.0,47.0,0.34
4822,2006.0,0.31,0.08,0.0,0.01,57.0,24.0,6.0,0.4
7950,2005.0,0.09,0.07,0.0,0.02,68.0,13.0,15.0,0.19
14896,2007.0,0.01,0.01,0.0,0.0,74.0,9.0,24.0,0.03
9455,2003.0,0.1,0.03,0.0,0.0,67.0,27.0,4.0,0.13
8454,2015.0,0.04,0.0,0.12,0.0,77.0,26.0,38.0,0.17
5666,2005.0,0.29,0.0,0.0,0.02,58.0,15.0,30.0,0.32
11973,2005.0,0.06,0.0,0.0,0.01,50.0,22.0,25.0,0.07
1548,2014.0,0.69,0.47,0.0,0.11,69.0,8.0,26.0,1.27
5595,2007.0,0.11,0.13,0.0,0.08,67.0,25.0,26.0,0.32
10086,2009.0,0.09,0.0,0.01,0.01,63.0,57.0,33.0,0.11
2968,2009.0,0.34,0.25,0.0,0.1,81.0,28.0,20.0,0.68
4152,2008.0,0.25,0.17,0.01,0.05,82.0,47.0,95.0,0.47
10232,2009.0,0.06,0.04,0.0,0.01,49.0,28.0,16.0,0.11
10784,2014.0,0.02,0.0,0.06,0.01,66.0,25.0,24.0,0.1
2995,2012.0,0.33,0.0,0.33,0.02,82.0,6.0,37.0,0.67
14860,2004.0,0.02,0.01,0.0,0.0,76.0,17.0,11.0,0.03
8063,2014.0,0.08,0.01,0.06,0.03,60.0,19.0,58.0,0.18
9198,2016.0,0.04,0.08,0.0,0.02,45.0,16.0,140.0,0.14
8147,2010.0,0.14,0.03,0.0,0.01,62.0,51.0,60.0,0.18
1839,2011.0,0.45,0.49,0.0,0.18,84.0,52.0,95.0,1.11
1599,2003.0,0.61,0.48,0.0,0.16,52.0,37.0,106.0,1.25
15762,2004.0,0.01,0.01,0.0,0.0,67.0,4.0,8.0,0.02
623,2015.0,1.03,0.81,0.26,0.38,92.0,100.0,6383.0,2.48
7416,2012.0,0.13,0.07,0.0,0.02,69.0,53.0,50.0,0.21
5378,2010.0,0.11,0.17,0.0,0.06,45.0,17.0,8.0,0.34
2358,2010.0,0.18,0.59,0.01,0.1,84.0,43.0,65.0,0.88
5094,2009.0,0.12,0.21,0.0,0.04,66.0,19.0,9.0,0.37
4088,2008.0,0.27,0.17,0.0,0.05,55.0,21.0,20.0,0.48
3643,2002.0,0.22,0.08,0.24,0.01,82.0,17.0,31.0,0.55
6587,2005.0,0.21,0.0,0.02,0.02,79.0,51.0,32.0,0.25
6750,2010.0,0.07,0.12,0.0,0.05,56.0,17.0,8.0,0.25
16488,2007.0,0.0,0.01,0.0,0.0,61.0,6.0,42.0,0.01
2350,2008.0,0.83,0.0,0.0,0.06,70.0,17.0,15.0,0.89
3178,2010.0,0.53,0.06,0.0,0.04,91.0,10.0,36.0,0.63
5480,2009.0,0.12,0.18,0.0,0.03,70.0,43.0,15.0,0.33
13530,2007.0,0.01,0.0,0.03,0.0,72.0,19.0,9.0,0.04
1156,1999.0,0.71,0.48,0.3,0.1,86.0,17.0,326.0,1.6
4783,2007.0,0.34,0.03,0.01,0.03,76.0,47.0,70.0,0.4
4031,2007.0,0.27,0.03,0.17,0.03,78.0,36.0,180.0,0.49
2085,2009.0,0.27,0.52,0.0,0.19,87.0,63.0,94.0,0.99
4757,2001.0,0.23,0.15,0.0,0.03,62.0,10.0,4.0,0.4
7115,2003.0,0.11,0.09,0.0,0.03,61.0,26.0,6.0,0.23
16573,2010.0,0.0,0.0,0.01,0.0,69.0,17.0,16.0,0.01
2447,2008.0,0.6,0.0,0.2,0.05,75.0,25.0,26.0,0.85
11107,2003.0,0.04,0.03,0.0,0.01,67.0,25.0,17.0,0.09
9919,2009.0,0.11,0.0,0.0,0.01,84.0,17.0,21.0,0.12
2356,2009.0,0.01,0.79,0.0,0.09,86.0,40.0,6430.0,0.88
10778,2015.0,0.05,0.04,0.0,0.01,88.0,24.0,280.0,0.1
2200,2009.0,0.54,0.27,0.0,0.13,83.0,61.0,162.0,0.94
11685,2008.0,0.07,0.0,0.0,0.01,54.0,11.0,6.0,0.08
1979,2005.0,0.52,0.51,0.0,0.02,92.0,73.0,213.0,1.05
6325,2001.0,0.2,0.06,0.0,0.01,89.0,17.0,5.0,0.27
12869,2006.0,0.03,0.02,0.0,0.01,43.0,36.0,11.0,0.05
4269,2003.0,0.36,0.08,0.0,0.02,89.0,44.0,31.0,0.46
2712,2009.0,0.28,0.39,0.0,0.08,60.0,35.0,8.0,0.75
7645,2005.0,0.1,0.02,0.07,0.01,74.0,65.0,28.0,0.2
9889,2002.0,0.09,0.02,0.0,0.0,36.0,14.0,5.0,0.12
10452,2005.0,0.02,0.02,0.06,0.01,69.0,15.0,8.0,0.1
8832,2005.0,0.07,0.06,0.0,0.02,64.0,47.0,9.0,0.15
9771,2015.0,0.03,0.02,0.06,0.01,75.0,32.0,47.0,0.12
10929,2004.0,0.07,0.02,0.0,0.0,78.0,28.0,15.0,0.09
15498,2014.0,0.0,0.02,0.0,0.0,73.0,17.0,52.0,0.02
1715,2001.0,0.85,0.31,0.0,0.02,95.0,16.0,22.0,1.18
10019,2007.0,0.05,0.04,0.02,0.01,61.0,8.0,8.0,0.11
1104,2002.0,1.25,0.15,0.03,0.22,83.0,22.0,28.0,1.66
353,2004.0,1.93,1.22,0.03,0.44,82.0,36.0,142.0,3.61
10886,2008.0,0.08,0.01,0.0,0.01,42.0,10.0,7.0,0.09
9353,2011.0,0.1,0.02,0.0,0.01,26.0,4.0,20.0,0.13
1213,2003.0,0.58,0.87,0.0,0.09,88.0,23.0,713.0,1.54
8419,2006.0,0.13,0.02,0.0,0.02,76.0,7.0,23.0,0.17
7283,2006.0,0.19,0.01,0.0,0.02,70.0,63.0,36.0,0.22
6305,2005.0,0.16,0.0,0.1,0.01,71.0,41.0,7.0,0.27
9936,2007.0,0.11,0.0,0.0,0.01,61.0,17.0,7.0,0.12
1614,2001.0,0.6,0.47,0.0,0.16,32.0,6.0,29.0,1.23
12608,2006.0,0.05,0.01,0.0,0.0,63.0,15.0,10.0,0.06
5497,2006.0,0.09,0.07,0.15,0.02,84.0,54.0,42.0,0.33
7701,2011.0,0.04,0.04,0.1,0.02,73.0,10.0,27.0,0.2
10877,2001.0,0.02,0.02,0.04,0.01,64.0,13.0,6.0,0.09
52,1997.0,4.02,3.87,2.54,0.52,96.0,16.0,138.0,10.95
418,2008.0,1.35,1.11,0.46,0.32,63.0,43.0,116.0,3.25
5427,2001.0,0.16,0.13,0.0,0.04,69.0,16.0,6.0,0.34
4632,2006.0,0.31,0.09,0.0,0.01,77.0,65.0,51.0,0.42
6093,2005.0,0.2,0.08,0.0,0.01,69.0,12.0,26.0,0.28
4181,2008.0,0.14,0.27,0.0,0.05,41.0,12.0,15.0,0.47
975,2015.0,0.73,0.9,0.03,0.14,87.0,85.0,863.0,1.8
7693,2002.0,0.15,0.04,0.0,0.01,83.0,25.0,26.0,0.2
14567,2004.0,0.0,0.02,0.0,0.01,77.0,26.0,89.0,0.03
7775,2002.0,0.15,0.04,0.0,0.01,50.0,9.0,10.0,0.19
11650,2004.0,0.06,0.02,0.0,0.0,49.0,18.0,4.0,0.08
5064,2013.0,0.07,0.22,0.01,0.08,82.0,20.0,173.0,0.37
5787,2002.0,0.24,0.06,0.0,0.01,85.0,12.0,5.0,0.31
6940,2011.0,0.16,0.06,0.0,0.02,72.0,27.0,243.0,0.23
2094,2008.0,0.52,0.27,0.0,0.19,79.0,26.0,43.0,0.98
3945,2003.0,0.42,0.06,0.0,0.02,86.0,33.0,12.0,0.5
1479,2009.0,0.58,0.56,0.05,0.14,93.0,85.0,280.0,1.32
16028,2006.0,0.01,0.0,0.0,0.0,60.0,17.0,6.0,0.02
4650,2004.0,0.2,0.16,0.0,0.05,77.0,47.0,40.0,0.42
2749,2001.0,0.36,0.28,0.0,0.1,79.0,25.0,33.0,0.74
422,2014.0,1.91,1.0,0.03,0.29,85.0,69.0,1267.0,3.23
15067,2006.0,0.0,0.02,0.0,0.0,75.0,25.0,79.0,0.02
12519,2008.0,0.04,0.01,0.0,0.0,65.0,12.0,8.0,0.06
67,1999.0,3.88,3.42,1.69,0.5,93.0,23.0,135.0,9.49
169,2001.0,2.07,2.29,0.24,0.82,66.0,22.0,156.0,5.42
15508,2006.0,0.02,0.0,0.0,0.0,65.0,16.0,17.0,0.02
9693,2001.0,0.06,0.05,0.0,0.02,79.0,15.0,16.0,0.12
7627,2010.0,0.1,0.07,0.02,0.02,58.0,52.0,24.0,0.2
3826,2007.0,0.13,0.0,0.0,0.39,46.0,10.0,6.0,0.52
14917,2010.0,0.0,0.02,0.0,0.01,72.0,4.0,15.0,0.03
16145,2016.0,0.01,0.0,0.0,0.0,77.0,20.0,62.0,0.01
4090,2007.0,0.43,0.01,0.0,0.04,73.0,41.0,21.0,0.48
964,2007.0,1.09,0.53,0.02,0.17,96.0,54.0,797.0,1.82
3728,2006.0,0.45,0.02,0.0,0.07,58.0,29.0,10.0,0.54
2051,2014.0,0.22,0.64,0.0,0.16,90.0,16.0,525.0,1.01
233,2002.0,2.6,0.99,0.89,0.13,96.0,80.0,968.0,4.6
1478,2013.0,0.86,0.34,0.0,0.12,83.0,37.0,45.0,1.32
6717,2005.0,0.19,0.05,0.0,0.01,70.0,19.0,21.0,0.25
6131,2009.0,0.13,0.12,0.0,0.03,59.0,39.0,50.0,0.28
3649,2011.0,0.21,0.27,0.0,0.06,92.0,13.0,127.0,0.55
12813,2006.0,0.04,0.01,0.0,0.0,69.0,14.0,13.0,0.06
9574,2014.0,0.04,0.01,0.06,0.02,68.0,24.0,36.0,0.13
10108,2002.0,0.09,0.02,0.0,0.0,73.0,17.0,4.0,0.11
2466,2005.0,0.24,0.16,0.39,0.05,83.0,59.0,89.0,0.84
9136,2015.0,0.0,0.13,0.0,0.01,85.0,60.0,1404.0,0.14
3622,2001.0,0.27,0.21,0.0,0.07,80.0,22.0,35.0,0.55
3404,2011.0,0.15,0.34,0.0,0.1,88.0,24.0,1102.0,0.59
6171,2010.0,0.1,0.12,0.02,0.05,60.0,44.0,27.0,0.28
12166,2004.0,0.03,0.03,0.0,0.01,65.0,27.0,39.0,0.07
8109,2010.0,0.1,0.06,0.0,0.02,51.0,5.0,4.0,0.18
5694,2012.0,0.06,0.19,0.0,0.06,61.0,27.0,34.0,0.32
12457,2013.0,0.06,0.0,0.0,0.01,76.0,10.0,100.0,0.06
3829,2001.0,0.29,0.2,0.0,0.03,73.0,19.0,36.0,0.52
9694,2008.0,0.11,0.0,0.0,0.01,53.0,19.0,14.0,0.12
2799,2012.0,0.16,0.02,0.53,0.01,76.0,5.0,15.0,0.73
2229,2010.0,0.53,0.09,0.27,0.05,66.0,58.0,76.0,0.93
6964,2007.0,0.19,0.02,0.0,0.02,56.0,42.0,18.0,0.23
10039,2006.0,0.09,0.02,0.0,0.0,63.0,16.0,7.0,0.11
7776,2006.0,0.16,0.02,0.0,0.02,69.0,54.0,60.0,0.19
7704,2006.0,0.09,0.0,0.09,0.01,65.0,36.0,25.0,0.2
7739,2007.0,0.16,0.02,0.0,0.01,69.0,49.0,67.0,0.19
4611,2004.0,0.32,0.09,0.0,0.02,78.0,16.0,7.0,0.42
7206,2015.0,0.05,0.15,0.0,0.02,72.0,16.0,117.0,0.22
5695,2009.0,0.11,0.15,0.0,0.06,72.0,42.0,24.0,0.32
2727,2012.0,0.35,0.23,0.07,0.09,81.0,53.0,150.0,0.75
1276,2006.0,0.47,0.37,0.52,0.12,57.0,51.0,103.0,1.48
16433,2006.0,0.01,0.0,0.0,0.0,70.0,8.0,32.0,0.01
2442,2007.0,0.31,0.0,0.0,0.53,65.0,9.0,11.0,0.85
1366,2009.0,0.85,0.43,0.0,0.13,79.0,45.0,40.0,1.41
8990,2005.0,0.07,0.06,0.0,0.02,76.0,42.0,33.0,0.14
2407,2007.0,0.11,0.09,0.64,0.03,55.0,14.0,16.0,0.87
4033,2016.0,0.2,0.21,0.0,0.08,81.0,29.0,111.0,0.49
2112,2009.0,0.88,0.02,0.0,0.08,82.0,46.0,34.0,0.97
6316,2002.0,0.21,0.05,0.0,0.01,69.0,12.0,15.0,0.27
6100,2001.0,0.09,0.07,0.1,0.02,73.0,24.0,55.0,0.28
8905,2001.0,0.0,0.0,0.15,0.0,88.0,9.0,201.0,0.15
3527,2013.0,0.38,0.14,0.0,0.05,60.0,27.0,249.0,0.57
4987,2008.0,0.14,0.17,0.0,0.07,65.0,38.0,32.0,0.38
5838,2012.0,0.14,0.13,0.0,0.03,81.0,25.0,1097.0,0.3
1176,2013.0,1.06,0.35,0.01,0.15,78.0,69.0,908.0,1.57
5195,2009.0,0.21,0.08,0.04,0.03,86.0,51.0,70.0,0.36
13520,2002.0,0.03,0.01,0.0,0.0,61.0,7.0,4.0,0.04
11981,2003.0,0.03,0.03,0.0,0.01,74.0,17.0,10.0,0.07
6917,2016.0,0.12,0.1,0.0,0.02,69.0,4.0,15.0,0.24
15022,2003.0,0.02,0.01,0.0,0.0,26.0,8.0,6.0,0.02
4200,2007.0,0.41,0.02,0.0,0.04,79.0,21.0,17.0,0.47
11844,2005.0,0.05,0.02,0.0,0.0,50.0,31.0,5.0,0.07
5918,2012.0,0.0,0.0,0.3,0.0,49.0,19.0,19.0,0.3
7640,2015.0,0.12,0.06,0.0,0.02,75.0,40.0,1295.0,0.2
11794,2008.0,0.07,0.0,0.0,0.01,36.0,7.0,15.0,0.07
4282,2003.0,0.34,0.09,0.02,0.01,63.0,23.0,45.0,0.45
606,2003.0,1.21,0.57,0.7,0.07,73.0,37.0,89.0,2.54
595,2007.0,1.53,0.81,0.0,0.24,80.0,24.0,114.0,2.57
7150,2010.0,0.07,0.1,0.03,0.02,78.0,9.0,7.0,0.22
2667,2002.0,0.1,0.08,0.56,0.03,45.0,26.0,29.0,0.77
14214,1998.0,0.01,0.02,0.0,0.0,91.0,22.0,813.0,0.03
11605,2013.0,0.0,0.08,0.0,0.0,33.0,24.0,1340.0,0.08
8694,2010.0,0.0,0.13,0.0,0.03,55.0,23.0,267.0,0.16
5938,2002.0,0.14,0.11,0.0,0.04,71.0,19.0,31.0,0.29
8403,2009.0,0.11,0.05,0.0,0.01,68.0,33.0,9.0,0.17
13002,2013.0,0.03,0.01,0.0,0.0,58.0,9.0,16.0,0.05
5699,2010.0,0.23,0.04,0.02,0.02,85.0,32.0,26.0,0.31
10561,2007.0,0.09,0.0,0.0,0.01,61.0,15.0,9.0,0.1
1446,2002.0,0.95,0.21,0.01,0.18,73.0,19.0,23.0,1.34
3480,2005.0,0.48,0.02,0.0,0.08,78.0,27.0,29.0,0.58
2493,2009.0,0.45,0.3,0.0,0.08,69.0,41.0,38.0,0.83
16330,2002.0,0.0,0.01,0.0,0.0,77.0,8.0,93.0,0.01
9031,2006.0,0.12,0.01,0.0,0.02,82.0,28.0,36.0,0.14
10840,2006.0,0.05,0.04,0.0,0.01,62.0,13.0,10.0,0.09
15799,2009.0,0.02,0.0,0.0,0.0,39.0,11.0,61.0,0.02
937,2001.0,0.91,0.71,0.0,0.24,70.0,16.0,8.0,1.86
4570,1997.0,0.24,0.16,0.0,0.03,91.0,12.0,12.0,0.42
2083,1998.0,0.55,0.38,0.0,0.06,88.0,13.0,69.0,0.99
7557,2003.0,0.14,0.05,0.0,0.0,82.0,8.0,40.0,0.2
11706,2000.0,0.04,0.03,0.0,0.0,37.0,7.0,20.0,0.08
10152,2011.0,0.07,0.03,0.0,0.01,41.0,7.0,7.0,0.11
14401,2008.0,0.03,0.0,0.0,0.0,31.0,7.0,11.0,0.03
90,2008.0,2.76,1.72,2.69,0.54,83.0,46.0,203.0,7.72
11562,2007.0,0.07,0.0,0.0,0.01,83.0,41.0,21.0,0.08
2321,2005.0,0.74,0.03,0.0,0.12,76.0,25.0,20.0,0.89
8887,2016.0,0.07,0.02,0.04,0.02,79.0,54.0,208.0,0.15
786,1998.0,0.94,0.07,1.05,0.04,81.0,17.0,89.0,2.1
11158,2006.0,0.04,0.03,0.0,0.01,76.0,8.0,7.0,0.09
2452,2004.0,0.65,0.17,0.0,0.02,80.0,41.0,30.0,0.84
5565,2015.0,0.25,0.04,0.0,0.03,66.0,10.0,18.0,0.32
9387,2001.0,0.06,0.05,0.0,0.02,39.0,13.0,4.0,0.13
11147,2014.0,0.03,0.05,0.0,0.01,75.0,15.0,56.0,0.09
11968,2008.0,0.07,0.0,0.0,0.01,23.0,9.0,12.0,0.07
10525,2005.0,0.08,0.02,0.0,0.0,60.0,21.0,9.0,0.1
7076,2003.0,0.11,0.09,0.0,0.03,73.0,20.0,14.0,0.23
11771,2008.0,0.07,0.0,0.0,0.01,50.0,22.0,24.0,0.07
6197,2002.0,0.14,0.11,0.0,0.04,82.0,19.0,11.0,0.28
7975,2013.0,0.05,0.03,0.09,0.02,65.0,31.0,50.0,0.19
6027,2012.0,0.18,0.05,0.03,0.03,77.0,71.0,188.0,0.29
1336,2007.0,0.92,0.38,0.0,0.13,71.0,41.0,48.0,1.43
2895,2012.0,0.38,0.26,0.0,0.06,82.0,65.0,186.0,0.7
1729,2003.0,0.57,0.45,0.0,0.15,57.0,4.0,37.0,1.17
1770,2009.0,0.15,0.67,0.01,0.31,83.0,9.0,14.0,1.15
4678,2007.0,0.22,0.09,0.04,0.07,80.0,43.0,62.0,0.41
459,2012.0,1.89,0.88,0.04,0.25,89.0,59.0,892.0,3.05
16320,2007.0,0.01,0.0,0.0,0.0,57.0,9.0,11.0,0.01
4055,2010.0,0.2,0.23,0.0,0.06,72.0,26.0,516.0,0.49
9934,2002.0,0.08,0.03,0.0,0.0,72.0,8.0,5.0,0.12
1346,2006.0,0.73,0.42,0.0,0.27,64.0,25.0,38.0,1.42
4428,2004.0,0.34,0.08,0.0,0.02,81.0,18.0,12.0,0.44
11219,2003.0,0.06,0.02,0.0,0.0,78.0,12.0,5.0,0.09
764,2006.0,1.28,0.03,0.73,0.12,69.0,21.0,50.0,2.15
2037,2008.0,0.93,0.01,0.0,0.08,92.0,10.0,45.0,1.02
16087,2003.0,0.01,0.0,0.0,0.0,67.0,10.0,5.0,0.01
10391,2012.0,0.05,0.0,0.05,0.01,75.0,13.0,20.0,0.11
6506,2004.0,0.06,0.05,0.14,0.02,73.0,19.0,7.0,0.26
13481,2008.0,0.03,0.01,0.0,0.0,58.0,30.0,30.0,0.05
2637,2011.0,0.33,0.33,0.0,0.12,72.0,38.0,52.0,0.78
4884,2010.0,0.22,0.12,0.0,0.06,71.0,33.0,14.0,0.39
4060,2003.0,0.24,0.19,0.0,0.06,57.0,30.0,8.0,0.49
7797,2009.0,0.13,0.03,0.0,0.03,60.0,6.0,12.0,0.19
8315,2007.0,0.16,0.0,0.0,0.01,77.0,41.0,16.0,0.17
211,2008.0,3.4,0.99,0.09,0.45,93.0,84.0,1655.0,4.93
8823,2004.0,0.11,0.03,0.0,0.01,61.0,45.0,14.0,0.15
8688,2007.0,0.14,0.0,0.0,0.01,44.0,31.0,37.0,0.16
9456,2008.0,0.08,0.03,0.0,0.02,50.0,31.0,31.0,0.13
6177,2010.0,0.18,0.06,0.0,0.04,56.0,5.0,6.0,0.28
8363,2004.0,0.08,0.06,0.0,0.02,68.0,29.0,11.0,0.17
7966,2007.0,0.17,0.0,0.0,0.01,62.0,11.0,4.0,0.19
12122,2002.0,0.03,0.03,0.0,0.01,58.0,11.0,5.0,0.07
8554,2012.0,0.05,0.03,0.06,0.02,55.0,19.0,94.0,0.16
